OTU	Kingdom	Phylum	Class	Order	Family	Genus	Specie
OTU_104	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	uncultured Prevotella sp.
OTU_1517	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group		
OTU_1249	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
OTU_324	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi
OTU_997	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	
OTU_184	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	human gut metagenome
OTU_352	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	
OTU_661	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae		
OTU_185	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	metagenome
OTU_1962	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1318	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	
OTU_1039	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1458	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_2066	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae		
OTU_1372	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Triticum aestivum (bread wheat)		
OTU_1298	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
OTU_1845	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2047	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2269	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_422	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_1631	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_2364	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_775	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1273	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2177	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_938	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_270	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae ND3007 group	
OTU_1302	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 5	
OTU_742	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	
OTU_398	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	
OTU_1386	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae		
OTU_1309	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			
OTU_1362	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_64	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1252	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1769	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_824	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	
OTU_675	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_891	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	gut metagenome
OTU_1138	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1383	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2386	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU_1683	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	
OTU_262	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Aggregatibacter actinomycetemcomitans
OTU_1628	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_464	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus 1	
OTU_2173	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 6	
OTU_1168	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	
OTU_2256	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	
OTU_1104	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Proteus	bacterium R49
OTU_168	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_888	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1151	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2052	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1327	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1650	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_845	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1956	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_2239	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae		
OTU_1781	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Sanguibacteroides	Gabonibacter massiliensis
OTU_1187	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	
OTU_1754	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2016	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_872	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_1291	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1547	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1480	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	Moryella indoligenes
OTU_1879	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
OTU_2001	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Parascardovia	Parascardovia denticolens DSM 10105 = JCM 12538
OTU_1045	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella 3	
OTU_1164	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_2115	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_1328	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2083	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	
OTU_2178	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2188	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1340	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group		
OTU_1531	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1336	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_2050	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae		
OTU_46	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	
OTU_549	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales vadinBB60 group	Clostridiales bacterium canine oral taxon 162	
OTU_1895	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2141	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2233	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1294	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
OTU_2319	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_163	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_728	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
OTU_2039	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	
OTU_1464	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_1226	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1071	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paraclostridium	Paraclostridium bifermentans
OTU_1276	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_2370	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_530	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_1406	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1757	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_199	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	uncultured Oribacterium sp.
OTU_2194	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	
OTU_1932	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1898	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_2324	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2155	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospira	
OTU_827	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae		
OTU_491	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_1427	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_1638	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	
OTU_2371	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae		
OTU_1188	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Triticum aestivum (bread wheat)	
OTU_954	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus ureae
OTU_1867	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium taihuense
OTU_713	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1541	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Triticum aestivum (bread wheat)	
OTU_2114	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	
OTU_1980	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	
OTU_395	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Megasphaera	
OTU_317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
OTU_244	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
OTU_237	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-003	
OTU_1597	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1973	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_2311	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_2207	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Agathobacter	
OTU_865	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured Treponema sp.
OTU_634	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae Ga6A1 group	
OTU_2249	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae		
OTU_2159	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1995	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1698	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
OTU_400	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_2326	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_995	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	
OTU_1099	Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae		
OTU_1375	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Triticum aestivum (bread wheat)	
OTU_318	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_1903	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 2	
OTU_777	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Candidatus Arthromitus	
OTU_2365	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
OTU_346	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_431	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	uncultured Prevotella sp.
OTU_1725	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales			
OTU_2225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
OTU_1882	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidicaldus	
OTU_740	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_1653	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_2303	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae		
OTU_2122	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	Neisseria	
OTU_689	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. constellatus
OTU_843	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas mucosissima
OTU_1826	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae O1 biovar El Tor
OTU_1966	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
OTU_232	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter showae
OTU_1101	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_311	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	
OTU_1081	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_451	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella buccalis
OTU_2061	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	
OTU_1018	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	
OTU_1271	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-008	
OTU_2246	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	
OTU_1950	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1158	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
OTU_1296	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_1978	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	
OTU_1938	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus 2	
OTU_1887	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_304	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	[Eubacterium] coprostanoligenes group	
OTU_750	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus pyogenes ABC020052211
OTU_2096	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
OTU_55	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	
OTU_758	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_877	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	Treponema sp. I:V:AU076
OTU_215	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Mycoplasmataceae genomosp. P1 oral clone MB1_G23
OTU_1992	Bacteria	Firmicutes	Clostridia	Clostridiales			
OTU_326	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_2154	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_1109	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema 2	uncultured Treponema sp.
OTU_920	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae NK4A136 group	
OTU_844	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-013	
OTU_101	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	
OTU_1617	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	Arthrobacter sp. PJD8
OTU_572	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_158	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	
OTU_664	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium 9	
OTU_1900	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_840	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	
OTU_1114	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_1253	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_1465	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_1052	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_126	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-014	
OTU_2170	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1179	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
OTU_702	Bacteria	Epsilonbacteraeota	Campylobacteria	Campylobacterales	Rs-M59 termite group		
OTU_1813	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU_1058	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1565	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	
OTU_1690	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-004	
OTU_1438	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-003	
OTU_356	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. C2I6
OTU_2243	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_1261	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	
OTU_1525	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
OTU_1972	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_2288	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-010	
OTU_1293	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 37(2015)
OTU_1752	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	
OTU_1409	Bacteria	Tenericutes	Mollicutes	Mollicutes RF39			
OTU_254	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae NK4A214 group	
OTU_967	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus cateniformis
OTU_791	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
OTU_1053	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Eggerthia	Eggerthia catenaformis OT 569 = DSM 20559
OTU_1834	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
OTU_719	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	
OTU_417	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	
OTU_873	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-009	
OTU_323	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	vadinBE97		
OTU_745	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales	Clostridium sp. CAG:306		
OTU_2073	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	uncultured Pseudoxanthomonas sp.
OTU_550	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	
OTU_994	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_122	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae UCG-005	uncultured bacterium adhufec108
OTU_498	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
OTU_120	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	
OTU_1363	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Veillonella	
OTU_174	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae UCG-008	
OTU_313	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	
OTU_2085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Pectobacterium	bacterium endosymbiont of Aphrophora quadrinotata
OTU_61	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
OTU_1013	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae R-7 group	metagenome
